Date,Price,Status,Build Year,URL,Adresse,Kort adresse,Kvdm,Latitude,Longitude,Kommune,Type,Nearest_Metro_Distance,Nearest_Tog_Distance
2022-04-28,9150000,"Solgt, Familiehandel",2018,https://www.boligsiden.dk/adresse/strandvejen-162b-2920-charlottenlund-01570802162b_______,Strandvejen 162B 2920 Charlottenlund,Strandvejen 162B 2920,171.0,55.7509186,12.5911078,Gentofte,Villa,4.264362331285205,1.1912244432844554
2018-01-02,3513650,"Solgt, Familiehandel",2018,https://www.boligsiden.dk/adresse/strandvejen-162b-2920-charlottenlund-01570802162b_______,Strandvejen 162B 2920 Charlottenlund,Strandvejen 162B 2920,171.0,55.7509186,12.5911078,Gentofte,Villa,4.264362331285205,1.1912244432844554
2015-09-18,873056,"Solgt, Familiehandel",1933,https://www.boligsiden.dk/adresse/hagens-alle-53-2900-hellerup-01570311__53_______,Hagens Alle 53 2900 Hellerup,Hagens Alle 53 2900,173.0,55.72842619999999,12.5399813,Gentofte,Villa,2.843538983916768,0.479205850948594
2015-06-24,986500,"Solgt, Øvrigt",1933,https://www.boligsiden.dk/adresse/hagens-alle-53-2900-hellerup-01570311__53_______,Hagens Alle 53 2900 Hellerup,Hagens Alle 53 2900,173.0,55.72842619999999,12.5399813,Gentofte,Villa,2.843538983916768,0.479205850948594
2019-08-06,4764821,"Solgt, Familiehandel",1934,https://www.boligsiden.dk/adresse/valeursvej-11-2900-hellerup-01570900__11_______,Valeursvej 11 2900 Hellerup,Valeursvej 11 2900,244.0,55.7388706,12.5583192,Gentofte,Villa,3.4891447959496857,0.4678083355138184
2020-05-27,180625,"Solgt, Familiehandel",1934,https://www.boligsiden.dk/adresse/lyngbyvej-391-2820-gentofte-01570527_391_______,Lyngbyvej 391 2820 Gentofte,Lyngbyvej 391 2820,194.0,55.7474354,12.5285105,Gentofte,Villa,5.062845601620039,0.9365804912896932
2015-12-21,2762500,"Solgt, Familiehandel",1934,https://www.boligsiden.dk/adresse/folevaenget-4-2920-charlottenlund-01570235___4_______,Folevænget 4 2920 Charlottenlund,Folevænget 4 2920,130.0,55.758665,12.586186,Gentofte,Villa,5.140771535180373,0.4988834838899718
2018-09-26,10030000,"Solgt, Familiehandel",2002,https://www.boligsiden.dk/adresse/strandvejen-128b-2900-hellerup-01570802128b_______,Strandvejen 128B 2900 Hellerup,Strandvejen 128B 2900,262.0,55.7376357,12.5763022,Gentofte,Villa,2.9694824649362195,0.91303743565372
2018-02-07,3100000,"Solgt, Familiehandel",1927,https://www.boligsiden.dk/adresse/vedbendvej-11-2900-hellerup-01570911__11_______,Vedbendvej 11 2900 Hellerup,Vedbendvej 11 2900,97.0,55.7360775,12.5389477,Gentofte,Villa,3.647602309850401,0.4684945586777312
2015-03-10,2600000,"Solgt, Øvrigt",1952,https://www.boligsiden.dk/adresse/schaeffergaardsvej-3b-2820-gentofte-01570695__3b_______,Schæffergårdsvej 3B 2820 Gentofte,Schæffergårdsvej 3B 2820,139.0,55.7636397,12.5253827,Gentofte,Villa,6.811794262041532,0.3255775142578831
2016-05-03,2331000,"Solgt, Øvrigt",1938,https://www.boligsiden.dk/adresse/frugtparken-25-2820-gentofte-01570255__25_______,Frugtparken 25 2820 Gentofte,Frugtparken 25 2820,182.0,55.7452753,12.5255035,Gentofte,Villa,4.881816946818767,0.6558627601440489
2015-04-21,3600000,"Solgt, Øvrigt",1931,https://www.boligsiden.dk/adresse/egehoejvej-8-2920-charlottenlund-01570165___8_______,Egehøjvej 8 2920 Charlottenlund,Egehøjvej 8 2920,181.0,55.7578801,12.5818607,Gentofte,Villa,5.082809708775379,0.5681616111223661
2021-12-15,2514000,"Solgt, Familiehandel",1934,https://www.boligsiden.dk/adresse/stolbergvej-1-2820-gentofte-01570790___1_______,Stolbergvej 1 2820 Gentofte,Stolbergvej 1 2820,107.0,55.7524707,12.5164974,Gentofte,Villa,5.819581348237862,1.0058033879856132
2019-12-15,2514000,"Solgt, Familiehandel",1934,https://www.boligsiden.dk/adresse/stolbergvej-1-2820-gentofte-01570790___1_______,Stolbergvej 1 2820 Gentofte,Stolbergvej 1 2820,107.0,55.7524707,12.5164974,Gentofte,Villa,5.819581348237862,1.0058033879856132
2018-10-26,4000000,"Solgt, Øvrigt",1956,https://www.boligsiden.dk/adresse/baekkebo-11-2870-dyssegaard-01570098__11_______,Bækkebo 11 2870 Dyssegård,Bækkebo 11 2870,102.0,55.7281069,12.5273089,Gentofte,Villa,3.055968956507783,0.7152770485457925
2018-07-09,6500000,"Solgt, Familiehandel",1924,https://www.boligsiden.dk/adresse/vingaards-alle-27-2900-hellerup-01570951__27_______,Vingårds Alle 27 2900 Hellerup,Vingårds Alle 27 2900,188.0,55.7423663,12.5719168,Gentofte,Villa,3.558796633705285,0.9063472932999956
2017-11-07,2975000,"Solgt, Familiehandel",1988,https://www.boligsiden.dk/adresse/borgmester-joergensens-vej-14-2930-klampenborg-01570071__14_______,Borgmester Jørgensens Vej 14 2930 Klampenborg,Borgmester Jørgensens Vej 14 2930,206.0,55.7741062,12.5806137,Gentofte,Villa,6.883259576565896,0.5307191320998861
2018-04-18,4675000,"Solgt, Familiehandel",1901,https://www.boligsiden.dk/adresse/viadukt-alle-3-2900-hellerup-01570932___3_______,Viadukt Alle 3 2900 Hellerup,Viadukt Alle 3 2900,215.0,55.7381341,12.5629689,Gentofte,Villa,3.3249875576961783,0.6455210841930098
2017-01-30,2262500,"Solgt, Familiehandel",1927,https://www.boligsiden.dk/adresse/ellemosevej-13-2900-hellerup-01570185__13_______,Ellemosevej 13 2900 Hellerup,Ellemosevej 13 2900,125.0,55.72775739999999,12.538788,Gentofte,Villa,2.785356430968493,0.516670813947051
2018-07-09,6500000,"Solgt, Familiehandel",1927,https://www.boligsiden.dk/adresse/vingaards-alle-13-2900-hellerup-01570951__13_______,Vingårds Alle 13 2900 Hellerup,Vingårds Alle 13 2900,226.0,55.7424142,12.5680537,Gentofte,Villa,3.659040205505611,0.665122837958569
2017-06-27,3000000,"Solgt, Familiehandel",1934,https://www.boligsiden.dk/adresse/soenderengen-50-2870-dyssegaard-01570841__50_______,Sønderengen 50 2870 Dyssegård,Sønderengen 50 2870,152.0,55.7338975,12.5323057,Gentofte,Villa,3.54768597862823,0.309462755112807
2015-06-26,200000,"Solgt, Øvrigt",1934,https://www.boligsiden.dk/adresse/ellemosevej-11-2900-hellerup-01570185__11_______,Ellemosevej 11 2900 Hellerup,Ellemosevej 11 2900,92.0,55.7275828,12.5387704,Gentofte,Villa,2.766624064246599,0.5347843852305919
2017-12-20,4080000,"Solgt, Familiehandel",1936,https://www.boligsiden.dk/adresse/skjoldagervej-7-2820-gentofte-01570705___7_______,Skjoldagervej 7 2820 Gentofte,Skjoldagervej 7 2820,142.0,55.7586221,12.5325383,Gentofte,Villa,6.1401146562017805,0.7609793501143699
2020-04-06,13500000,"Solgt, Øvrigt",1932,https://www.boligsiden.dk/adresse/niels-andersens-vej-49-2900-hellerup-01570587__49_______,Niels Andersens Vej 49 2900 Hellerup,Niels Andersens Vej 49 2900,313.0,55.73496369999999,12.5501318,Gentofte,Villa,3.3083539266332376,0.9276808967454168
2019-11-06,6000000,"Solgt, Familiehandel",1932,https://www.boligsiden.dk/adresse/niels-andersens-vej-49-2900-hellerup-01570587__49_______,Niels Andersens Vej 49 2900 Hellerup,Niels Andersens Vej 49 2900,313.0,55.73496369999999,12.5501318,Gentofte,Villa,3.3083539266332376,0.9276808967454168
2018-04-18,13750000,"Solgt, Auktion",1968,https://www.boligsiden.dk/adresse/bindesboellsvej-8-2920-charlottenlund-01570058___8_______,Bindesbøllsvej 8 2920 Charlottenlund,Bindesbøllsvej 8 2920,300.0,55.7687275,12.5713096,Gentofte,Villa,6.385462150473043,1.0032720587383313
2021-07-01,1525000,"Solgt, Familiehandel",1936,https://www.boligsiden.dk/adresse/hjemmevej-50-2870-dyssegaard-01570355__50_______,Hjemmevej 50 2870 Dyssegård,Hjemmevej 50 2870,110.0,55.7334599,12.5318254,Gentofte,Villa,3.509708249545161,0.307976682800911
2019-08-27,2600000,"Solgt, Familiehandel",1870,https://www.boligsiden.dk/adresse/damtofte-nordre-straede-12-2920-charlottenlund-01570140__12_______,Damtofte Nordre Stræde 12 2920 Charlottenlund,Damtofte Nordre Stræde 12 2920,181.0,55.7652364,12.5850436,Gentofte,Villa,5.874860925189585,0.2759947437820944
2019-01-02,7000000,"Solgt, Familiehandel",1962,https://www.boligsiden.dk/adresse/springdamvej-7-2820-gentofte-01570781___7_______,Springdamvej 7 2820 Gentofte,Springdamvej 7 2820,226.0,55.7638141,12.5292894,Gentofte,Villa,6.751871526107562,0.538737428374439
2021-09-16,365000,"Solgt, Familiehandel",1902,https://www.boligsiden.dk/adresse/anemonevej-20-2820-gentofte-01570018__20_______,Anemonevej 20 2820 Gentofte,Anemonevej 20 2820,115.0,55.7415288,12.5395745,Gentofte,Villa,4.197719188109295,1.0232267172696612
2022-03-11,5250000,"Solgt, Familiehandel",1952,https://www.boligsiden.dk/adresse/soendersoevej-2-2820-gentofte-01570845___2_______,Søndersøvej 2 2820 Gentofte,Søndersøvej 2 2820,180.0,55.7609795,12.543018,Gentofte,Villa,6.126538404877159,0.8280798787276399
2015-08-19,4462500,"Solgt, Familiehandel",1953,https://www.boligsiden.dk/adresse/slotsvej-22a-2920-charlottenlund-01570750_22a_______,Slotsvej 22A 2920 Charlottenlund,Slotsvej 22A 2920,190.0,55.7622848,12.5576625,Gentofte,Villa,5.946458240632063,1.3919846742388016
2015-11-04,6425000,"Solgt, Auktion",1937,https://www.boligsiden.dk/adresse/ibstrupvej-7a-2820-gentofte-01570395__7a_______,Ibstrupvej 7A 2820 Gentofte,Ibstrupvej 7A 2820,170.0,55.7648226,12.524644,Gentofte,Villa,6.95120619805586,0.403197591453537
2019-08-19,5000000,"Solgt, Familiehandel",1928,https://www.boligsiden.dk/adresse/aerenprisvej-12-2820-gentofte-01570970__12_______,Ærenprisvej 12 2820 Gentofte,Ærenprisvej 12 2820,197.0,55.7395294,12.5397314,Gentofte,Villa,3.985476681714518,0.848692923621783
2015-07-01,2891000,"Solgt, Øvrigt",1929,https://www.boligsiden.dk/adresse/ibstrupvej-71-2820-gentofte-01570395__71_______,Ibstrupvej 71 2820 Gentofte,Ibstrupvej 71 2820,122.0,55.76624899999999,12.5347345,Gentofte,Villa,6.86105703910282,0.9689222659921706
2015-03-11,2500000,"Solgt, Familiehandel",2005,https://www.boligsiden.dk/adresse/hyldegaards-tvaervej-35-2920-charlottenlund-01570376__35_______,Hyldegårds Tværvej 35 2920 Charlottenlund,Hyldegårds Tværvej 35 2920,75.0,55.7624855,12.5807663,Gentofte,Villa,5.599463755174152,0.1803847833233945
2015-11-29,2500000,"Solgt, Familiehandel",1915,https://www.boligsiden.dk/adresse/bernstorffsvej-13-2900-hellerup-01570054__13_______,Bernstorffsvej 13 2900 Hellerup,Bernstorffsvej 13 2900,156.0,55.7260304,12.5544678,Gentofte,Villa,2.281697042417087,0.9951257701866912
2019-04-09,1200000,"Solgt, Familiehandel",1956,https://www.boligsiden.dk/adresse/skovshoved-vaenge-3-2920-charlottenlund-01570737___3_______,Skovshoved Vænge 3 2920 Charlottenlund,Skovshoved Vænge 3 2920,124.0,55.7577679,12.5922875,Gentofte,Villa,5.024866281232878,0.7900865558654646
2016-03-10,658750,"Solgt, Familiehandel",1935,https://www.boligsiden.dk/adresse/herredsvej-24-2820-gentofte-01570342__24_______,Herredsvej 24 2820 Gentofte,Herredsvej 24 2820,108.0,55.7510904,12.5093185,Gentofte,Villa,5.84814946893935,0.7218563782338306
2017-01-11,3315000,"Solgt, Familiehandel",1936,https://www.boligsiden.dk/adresse/skolebakken-9-2820-gentofte-01570710___9_______,Skolebakken 9 2820 Gentofte,Skolebakken 9 2820,150.0,55.746047,12.5278494,Gentofte,Villa,4.923845717789944,0.7772150504631894
2016-07-05,3315000,"Solgt, Familiehandel",1936,https://www.boligsiden.dk/adresse/skolebakken-9-2820-gentofte-01570710___9_______,Skolebakken 9 2820 Gentofte,Skolebakken 9 2820,150.0,55.746047,12.5278494,Gentofte,Villa,4.923845717789944,0.7772150504631894
2018-08-09,5400000,"Solgt, Familiehandel",1999,https://www.boligsiden.dk/adresse/slotsvej-86-2920-charlottenlund-01570750__86_______,Slotsvej 86 2920 Charlottenlund,Slotsvej 86 2920,193.0,55.76935049999999,12.5571734,Gentofte,Villa,6.693048415932093,1.7993699287246412
2020-03-17,3375000,"Solgt, Familiehandel",1901,https://www.boligsiden.dk/adresse/liljevej-15-2820-gentofte-01570506__15_______,Liljevej 15 2820 Gentofte,Liljevej 15 2820,133.0,55.7430302,12.5415638,Gentofte,Villa,4.316810277085772,0.9967338014081432
2017-01-13,3950000,"Solgt, Familiehandel",1918,https://www.boligsiden.dk/adresse/solbakkevej-37b-2820-gentofte-01570767_37b_______,Solbakkevej 37B 2820 Gentofte,Solbakkevej 37B 2820,199.0,55.7643171,12.5448788,Gentofte,Villa,6.43921167118903,1.2115586728770324
2018-11-15,7000000,"Solgt, Familiehandel",1936,https://www.boligsiden.dk/adresse/dronningemarken-14-2820-gentofte-01570145__14_______,Dronningemarken 14 2820 Gentofte,Dronningemarken 14 2820,274.0,55.7518554,12.5493246,Gentofte,Villa,5.038191318641193,0.5142942457031924
2015-01-01,1900000,"Solgt, Familiehandel",1934,https://www.boligsiden.dk/adresse/fruevej-41-2870-dyssegaard-01570252__41_______,Fruevej 41 2870 Dyssegård,Fruevej 41 2870,101.0,55.7345895,12.5303433,Gentofte,Villa,3.657352999636424,0.4538028866679173
2018-11-13,1500000,"Solgt, Familiehandel",1927,https://www.boligsiden.dk/adresse/ericavej-28-2820-gentofte-01570203__28_______,Ericavej 28 2820 Gentofte,Ericavej 28 2820,90.0,55.7415178,12.519632,Gentofte,Villa,4.613757960725538,0.3388492258362132
2016-01-22,4717500,"Solgt, Familiehandel",1913,https://www.boligsiden.dk/adresse/kildeskovsvej-52-2820-gentofte-01570448__52_______,Kildeskovsvej 52 2820 Gentofte,Kildeskovsvej 52 2820,247.0,55.7473241,12.5500845,Gentofte,Villa,4.55001698635032,0.663640419211379
2019-09-30,1487500,"Solgt, Familiehandel",1934,https://www.boligsiden.dk/adresse/almindingen-22-2870-dyssegaard-01570012__22_______,Almindingen 22 2870 Dyssegård,Almindingen 22 2870,106.0,55.7347712,12.5281225,Gentofte,Villa,3.721336236691792,0.5814391052036545
2021-01-07,2750000,"Solgt, Familiehandel",1955,https://www.boligsiden.dk/adresse/vinagervej-23-2800-kongens-lyngby-01570947__23_______,Vinagervej 23 2800 Kongens Lyngby,Vinagervej 23 2800,190.0,55.7624625,12.5158669,Gentofte,Villa,6.885757060643441,0.371068616056261
2022-12-16,3100000,"Solgt, Øvrigt",1923,https://www.boligsiden.dk/adresse/vintervej-3-2920-charlottenlund-01570957___3_______,Vintervej 3 2920 Charlottenlund,Vintervej 3 2920,202.0,55.75442820000001,12.5589878,Gentofte,Villa,5.109826865264592,0.8717321454009387
2019-12-03,7905000,"Solgt, Familiehandel",1899,https://www.boligsiden.dk/adresse/annasvej-22-2900-hellerup-01570022__22_______,Annasvej 22 2900 Hellerup,Annasvej 22 2900,163.0,55.7399628,12.5818964,Gentofte,Villa,3.119261371375821,1.335232211356818
2019-03-26,5500000,"Solgt, Familiehandel",1913,https://www.boligsiden.dk/adresse/melchiorsvej-9-2920-charlottenlund-01570552___9_______,Melchiorsvej 9 2920 Charlottenlund,Melchiorsvej 9 2920,214.0,55.7600239,12.5905362,Gentofte,Villa,5.277399475352646,0.5413923456637953
2017-06-26,2592500,"Solgt, Familiehandel",1929,https://www.boligsiden.dk/adresse/merianvej-12-2900-hellerup-01570556__12_______,Merianvej 12 2900 Hellerup,Merianvej 12 2900,96.0,55.7368657,12.5379985,Gentofte,Villa,3.751668371455171,0.5350928619312302
2017-03-20,2500000,"Solgt, Familiehandel",1932,https://www.boligsiden.dk/adresse/lyngbyvej-389-2820-gentofte-01570527_389_______,Lyngbyvej 389 2820 Gentofte,Lyngbyvej 389 2820,198.0,55.74717270000001,12.5285473,Gentofte,Villa,5.033958385124853,0.9097836519964662
2017-07-19,10490000,"Solgt, Familiehandel",1938,https://www.boligsiden.dk/adresse/parkovsvej-20-2820-gentofte-01570625__20_______,Parkovsvej 20 2820 Gentofte,Parkovsvej 20 2820,281.0,55.7525995,12.549753,Gentofte,Villa,5.107138236531562,0.5158684988226523
2017-03-22,5250000,"Solgt, Øvrigt",1902,https://www.boligsiden.dk/adresse/foraarsvej-5-2920-charlottenlund-01570239___5_______,Forårsvej 5 2920 Charlottenlund,Forårsvej 5 2920,159.0,55.7543066,12.5622895,Gentofte,Villa,5.015448903944575,0.6744196180255061
2015-04-20,2782142,"Solgt, Familiehandel",1917,https://www.boligsiden.dk/adresse/skjoldgaardsvej-2-2920-charlottenlund-01570706___2_______,Skjoldgårdsvej 2 2920 Charlottenlund,Skjoldgårdsvej 2 2920,208.0,55.755153,12.5830514,Gentofte,Villa,4.772450354965971,0.7749824735697063
2018-09-18,13500000,"Solgt, Øvrigt",1899,https://www.boligsiden.dk/adresse/stigaardsvej-3-2900-hellerup-01570786___3_______,Stigaardsvej 3 2900 Hellerup,Stigaardsvej 3 2900,182.0,55.7441097,12.5759569,Gentofte,Villa,3.659533746064233,0.8932808805391358
2020-01-27,2294500,"Solgt, Øvrigt",1898,https://www.boligsiden.dk/adresse/mantziusvej-15-2900-hellerup-01570545__15_______,Mantziusvej 15 2900 Hellerup,Mantziusvej 15 2900,131.0,55.74441960000001,12.5728977,Gentofte,Villa,3.751456651456037,0.8277106946523849
2016-12-02,2000000,"Solgt, Familiehandel",1885,https://www.boligsiden.dk/adresse/strandvejen-289c-2920-charlottenlund-01570802289c_______,Strandvejen 289C 2920 Charlottenlund,Strandvejen 289C 2920,46.0,55.76027329999999,12.597064,Gentofte,Villa,5.310405990598057,0.8942708014109868
2017-05-31,10840000,"Solgt, Familiehandel",1898,https://www.boligsiden.dk/adresse/viggo-rothes-vej-45-2920-charlottenlund-01570936__45_______,Viggo Rothes Vej 45 2920 Charlottenlund,Viggo Rothes Vej 45 2920,306.0,55.7464048,12.5780991,Gentofte,Villa,3.870848575610629,0.7110907296517294
2017-02-08,1623437,"Solgt, Øvrigt",1905,https://www.boligsiden.dk/adresse/c-l-ibsens-vej-46-2820-gentofte-01570123__46_______,C L Ibsens Vej 46 2820 Gentofte,C L Ibsens Vej 46 2820,162.0,55.7555147,12.5357226,Gentofte,Villa,5.748858009771255,0.4315837746662659
2021-07-06,1168750,"Solgt, Familiehandel",2022,https://www.boligsiden.dk/adresse/ellegaardsvaenge-18-2820-gentofte-01570181__18_______,Ellegårdsvænge 18 2820 Gentofte,Ellegårdsvænge 18 2820,135.0,55.7390582,12.5318813,Gentofte,Villa,4.108081743447274,0.5177962390766508
2019-03-05,2167500,"Solgt, Familiehandel",1935,https://www.boligsiden.dk/adresse/svalevej-22-2900-hellerup-01570810__22_______,Svalevej 22 2900 Hellerup,Svalevej 22 2900,124.0,55.74570749999999,12.5613987,Gentofte,Villa,4.165665348821171,0.3835730367214797
2021-08-25,2700000,"Solgt, Familiehandel",1970,https://www.boligsiden.dk/adresse/vaerebrovej-174-2880-bagsvaerd-01590971_174_______,Værebrovej 174 2880 Bagsværd,Værebrovej 174 2880,138.0,55.7562782,12.4294433,Gladsaxe,Villa,7.923423238728057,1.0331615056517385
2017-01-20,1450000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/rugmarken-44-2860-soeborg-01590692__44_______,Rugmarken 44 2860 Søborg,Rugmarken 44 2860,97.0,55.74816089999999,12.4744354,Gladsaxe,Villa,6.343532577584036,0.941872041704248
2020-11-11,2500000,"Solgt, Familiehandel",1994,https://www.boligsiden.dk/adresse/dickens-alle-27-2860-soeborg-01590128__27_______,Dickens Alle 27 2860 Søborg,Dickens Alle 27 2860,250.0,55.7381705,12.5113394,Gladsaxe,Villa,4.51560509750946,0.7376379614784682
2020-11-09,3500000,"Solgt, Familiehandel",1994,https://www.boligsiden.dk/adresse/dickens-alle-27-2860-soeborg-01590128__27_______,Dickens Alle 27 2860 Søborg,Dickens Alle 27 2860,250.0,55.7381705,12.5113394,Gladsaxe,Villa,4.51560509750946,0.7376379614784682
2018-11-01,2200000,"Solgt, Familiehandel",2012,https://www.boligsiden.dk/adresse/hermelinvaenget-39-2880-bagsvaerd-01590305__39_______,Hermelinvænget 39 2880 Bagsværd,Hermelinvænget 39 2880,154.0,55.74699990000001,12.4629632,Gladsaxe,Villa,6.304054936315801,1.247911100508801
2020-06-19,2698750,"Solgt, Øvrigt",1921,https://www.boligsiden.dk/adresse/tolstojs-alle-30-2860-soeborg-01590889__30_______,Tolstojs Alle 30 2860 Søborg,Tolstojs Alle 30 2860,160.0,55.7389105,12.5098312,Gladsaxe,Villa,4.63478560118453,0.6393281335206846
2016-09-29,562500,"Solgt, Øvrigt",1967,https://www.boligsiden.dk/adresse/oktobervej-37-2860-soeborg-01590633__37_______,Oktobervej 37 2860 Søborg,Oktobervej 37 2860,104.0,55.72975710000001,12.4706814,Gladsaxe,Villa,4.332948271121917,2.048290612107364
2016-04-15,1525000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/svends-alle-40-2800-kongens-lyngby-01590828__40_______,Svends Alle 40 2800 Kongens Lyngby,Svends Alle 40 2800,196.0,55.7525212,12.4851938,Gladsaxe,Villa,6.749904048044257,0.7820870063906673
2022-09-05,2121158,"Solgt, Familiehandel",1960,https://www.boligsiden.dk/adresse/juni-alle-19-2860-soeborg-01590380__19_______,Juni Alle 19 2860 Søborg,Juni Alle 19 2860,122.0,55.726457,12.4688033,Gladsaxe,Villa,3.991666300621028,1.7569881527380014
2019-07-25,2275000,"Solgt, Familiehandel",1985,https://www.boligsiden.dk/adresse/oldmarken-9-2880-bagsvaerd-01590635___9_______,Oldmarken 9 2880 Bagsværd,Oldmarken 9 2880,161.0,55.75325489999999,12.4733713,Gladsaxe,Villa,6.913183322168918,0.372686274897312
2019-08-12,4500000,"Solgt, Øvrigt",2011,https://www.boligsiden.dk/adresse/septembervej-134-2860-soeborg-01590737_134_______,Septembervej 134 2860 Søborg,Septembervej 134 2860,150.0,55.7276709,12.4566792,Gladsaxe,Villa,4.331083696945248,1.2373564759813511
2020-12-22,1679983,"Solgt, Familiehandel",1942,https://www.boligsiden.dk/adresse/kaalmarken-38-2860-soeborg-01590484__38_______,Kålmarken 38 2860 Søborg,Kålmarken 38 2860,150.0,55.7463416,12.4894711,Gladsaxe,Villa,6.038881555068808,0.2705515933057793
2018-03-30,4700000,"Solgt, Øvrigt",1924,https://www.boligsiden.dk/adresse/kagsaavej-111-2860-soeborg-01590386_111_______,Kagsåvej 111 2860 Søborg,Kagsåvej 111 2860,160.0,55.7393601,12.4507059,Gladsaxe,Villa,5.680174023098707,2.283343818530109
2015-03-01,1426804,"Solgt, Familiehandel",1936,https://www.boligsiden.dk/adresse/stavnsbjerg-alle-57-2860-soeborg-01590807__57_______,Stavnsbjerg Alle 57 2860 Søborg,Stavnsbjerg Alle 57 2860,111.0,55.7221322,12.4633128,Gladsaxe,Villa,3.6121248746958527,1.2595212711982626
2018-01-25,4922500,"Solgt, Familiehandel",1914,https://www.boligsiden.dk/adresse/lauggaards-alle-38-2860-soeborg-01590498__38_______,Lauggårds Alle 38 2860 Søborg,Lauggårds Alle 38 2860,112.0,55.7262957,12.5150173,Gladsaxe,Villa,3.2982592335557386,1.4766892280988484
2016-10-05,1150000,"Solgt, Familiehandel",1936,https://www.boligsiden.dk/adresse/hvedemarken-33-2860-soeborg-01590327__33_______,Hvedemarken 33 2860 Søborg,Hvedemarken 33 2860,72.0,55.7458229,12.4761519,Gladsaxe,Villa,6.077694687241444,1.095999437894108
2020-07-15,2826186,"Solgt, Øvrigt",1960,https://www.boligsiden.dk/adresse/daadyrvej-4-2860-soeborg-01590138___4_______,Dådyrvej 4 2860 Søborg,Dådyrvej 4 2860,176.0,55.747955,12.4692576,Gladsaxe,Villa,6.350431513121784,0.9942487525199206
2018-11-22,717000,"Solgt, Øvrigt",1966,https://www.boligsiden.dk/adresse/oktobervej-85-2860-soeborg-01590633__85_______,Oktobervej 85 2860 Søborg,Oktobervej 85 2860,104.0,55.7292632,12.4626436,Gladsaxe,Villa,4.383991145719299,1.6229758066035986
2015-01-21,2000000,"Solgt, Familiehandel",1948,https://www.boligsiden.dk/adresse/vibevaenget-115-2880-bagsvaerd-01590965_115_______,Vibevænget 115 2880 Bagsværd,Vibevænget 115 2880,186.0,55.7511214,12.4580767,Gladsaxe,Villa,6.813526910789218,1.1297221887120945
2017-01-10,2000000,"Solgt, Familiehandel",1935,https://www.boligsiden.dk/adresse/gladsaxe-moellevej-173-2880-bagsvaerd-01590211_173_______,Gladsaxe Møllevej 173 2880 Bagsværd,Gladsaxe Møllevej 173 2880,127.0,55.7500199,12.4713726,Gladsaxe,Villa,6.564867060037592,0.7419532329604666
2017-11-15,3100000,"Solgt, Familiehandel",1941,https://www.boligsiden.dk/adresse/ved-hoejgaard-12-2880-bagsvaerd-01590953__12_______,Ved Højgård 12 2880 Bagsværd,Ved Højgård 12 2880,220.0,55.7648415,12.4400044,Gladsaxe,Villa,8.579940061173856,0.3782619423257251
2017-11-15,3100000,"Solgt, Familiehandel",1941,https://www.boligsiden.dk/adresse/ved-hoejgaard-12-2880-bagsvaerd-01590953__12_______,Ved Højgård 12 2880 Bagsværd,Ved Højgård 12 2880,220.0,55.7648415,12.4400044,Gladsaxe,Villa,8.579940061173856,0.3782619423257251
2017-04-18,2987580,"Solgt, Familiehandel",1972,https://www.boligsiden.dk/adresse/jaegergangen-21-2880-bagsvaerd-01590383__21_______,Jægergangen 21 2880 Bagsværd,Jægergangen 21 2880,145.0,55.7490041,12.4679316,Gladsaxe,Villa,6.476368394492225,0.9090087318721805
2017-11-30,951500,"Solgt, Familiehandel",1952,https://www.boligsiden.dk/adresse/aprilvej-84-2860-soeborg-01590024__84_______,Aprilvej 84 2860 Søborg,Aprilvej 84 2860,78.0,55.7254274,12.4593262,Gladsaxe,Villa,4.039666811067778,1.1897874574749656
2017-06-05,2075000,"Solgt, Familiehandel",1935,https://www.boligsiden.dk/adresse/gladsaxe-moellevej-96-2860-soeborg-01590211__96_______,Gladsaxe Møllevej 96 2860 Søborg,Gladsaxe Møllevej 96 2860,324.0,55.7445312,12.4725283,Gladsaxe,Villa,5.950487732036172,1.3434781239609874
2015-04-29,1487500,"Solgt, Familiehandel",2004,https://www.boligsiden.dk/adresse/daltoftevej-12-2860-soeborg-01590122__12_______,Daltoftevej 12 2860 Søborg,Daltoftevej 12 2860,160.0,55.7296655,12.5032533,Gladsaxe,Villa,4.067592801561563,1.678718656297743
2017-09-12,3375000,"Solgt, Familiehandel",2013,https://www.boligsiden.dk/adresse/christopher-boecks-alle-110-2860-soeborg-01590113_110_______,Christopher Boecks Alle 110 2860 Søborg,Christopher Boecks Alle 110 2860,190.0,55.7374214,12.4983424,Gladsaxe,Villa,4.916861437439905,1.0230363417360917
2018-06-28,3800000,"Solgt, Familiehandel",1960,https://www.boligsiden.dk/adresse/svends-alle-56-2800-kongens-lyngby-01590828__56_______,Svends Alle 56 2800 Kongens Lyngby,Svends Alle 56 2800,114.0,55.7527181,12.4833053,Gladsaxe,Villa,6.837315702449722,0.7621769059843649
2016-10-07,1220500,"Solgt, Familiehandel",1981,https://www.boligsiden.dk/adresse/nordfrontvej-12-2860-soeborg-01590615__12_______,Nordfrontvej 12 2860 Søborg,Nordfrontvej 12 2860,152.0,55.7370821,12.4573409,Gladsaxe,Villa,5.311008098161572,2.160670149600398
